;district;size (m²);price (M in HUF);balcony (m²);address;room(s);half_room(s)
11335;008;72;42.9;;Tavaszmező utca;4;
11336;013;46;61.9;11.0;Kucsma utca;2;
11337;019;32;35.48;26.Apr;Zrínyi utca;1;
11338;008;105;85.34;2.0;József körút;3;
11339;014;115;69.0;4.0;Thököly út;3;1.0
11340;014;85;59.9;;Nagy Lajos király útja;3;1.0
11341;009;45;51.5;;Üllői út;1;2.0
11342;006;35;39.0;;Eötvös utca;1;1.0
11343;019;50;32.9;;Kispest;2;
11344;008;45;54.7;05.Mar;Baross utca;2;
11345;007;75;124.9;;Rákóczi út;3;
11346;007;68;45.9;;Belső-Erzsébetváros;2;
11347;006;100;71.9;;Nagymező utca;3;
11348;014;69;44.9;;Dózsa György út;2;
11349;019;58;57.67;03.Aug;Zrínyi utca;2;
11350;013;80;113.0;50.0;Csata utca;4;
11351;019;69;68.92;10.0;Zrínyi utca;3;
11352;005;98;96.5;;Lipótváros;3;
11353;013;49;37.9;;Váci út;2;
11354;014;46;42.9;8.0;Alsórákos;2;
11355;012;175;289.0;50.0;Thomán István utca;4;
11356;004;83;54.0;;Megyer;3;1.0
11357;018;78;46.4;;Kisfaludy utca;1;2.0
11358;007;55;42.4;;Damjanich utca;2;
11359;006;67;37.5;;Szondi utca;3;
11360;005;45;64.5;;Semmelweis utca;2;
11361;007;209;99.0;;Király utca;6;
11362;007;49;39.9;;Jósika utca;1;2.0
11363;004;100;83.0;5.0;Árpád út;3;1.0
11364;007;65;48.7;;Külső-Erzsébetváros;4;
11365;016;52;41.5;7.0;Sashalom - Jókai-lakótelep;2;
11366;005;194;350.0;60.0;Sas utca;3;
11367;010;86;74.9;10.0;Gergely utca;2;3.0
11368;007;69;45.8;;Dohány utca;2;
11369;006;68;64.5;;Munkácsy Mihály utca;3;
11370;007;46;45.9;;Dembinszky utca;2;
11371;003;62;88.31;65.51;Pusztakúti út;3;
11372;001;73;89.5;;Batthyány utca;1;2.0
11373;006;47;74.21;6.0;Ó utca;2;
11374;007;68;45.9;;Külső-Erzsébetváros - Ligetváros;3;
11375;007;84;59.9;;Jósika utca;1;2.0
11376;002;113;258.0;25.0;Szemlőhegy;3;1.0
11377;011;68;85.47;21.21;Kelenföld;2;
11378;008;83;59.9;;Molnár Ferenc tér;3;
11379;006;115;219.0;2.0;Nagymező utca;3;
11380;011;125;122.5;12.0;Karinthy Frigyes út;3;1.0
11381;002;180;450.0;145.0;Szemlőhegy;4;
11382;003;132;99.0;10.0;Lajos utca;4;
11383;013;86;109.9;2.0;Radnóti Miklós utca;2;1.0
11384;002;32;33.9;;Margit körút;1;
11385;011;111;135.2;107.0;Péterhegyi út;3;
11386;013;61;54.9;;Katona József utca;2;
11387;010;56;63.97;11.Sept;Zágrábi utca;3;
11388;006;78;57.0;;Külső-Terézváros;2;
11389;006;126;99.0;;Király utca;4;1.0
11390;004;44;58.35;2.33;József Attila utca;2;
11391;008;46;54.3;5.0;Józsefváros - Losoncinegyed;2;
11392;008;98;58.7;;Józsefváros - Népszínháznegyed;3;
11393;008;106;64.9;;Kálvária tér;2;
11394;013;82;97.5;21.Mar;Lőportár utca;3;
11395;013;74;57.9;5.0;Tahi utca;3;1.0
11396;007;90;155.0;2.0;Belső-Erzsébetváros;3;
11397;002;145;345.0;16.0;Lipótmező;5;
11398;003;48;41.9;;Óbudai lakótelep;2;
11399;007;62;39.9;;Rottenbiller utca;2;
11400;005;118;242.07;;Petőfi Sándor utca;3;
11401;003;79;79.9;5.0;Bécsi út;3;
11402;009;169;120.0;4.0;Lónyay utca;5;
11403;008;116;76.8;;Józsefváros - Népszínháznegyed;5;1.0
11404;014;75;62.5;5.0;Törökőr;2;1.0
11405;007;87;86.0;;Rákóczi út;3;
11406;014;56;31.9;3.0;Törökőr;1;1.0
11407;012;76;59.9;1.0;Németvölgy;3;1.0
11408;006;93;69.75;;Weiner Leó utca;3;
11409;008;76;41.9;;Népszínház utca;3;
11410;008;57;39.99;;Józsefváros - Magdolnanegyed;3;
11411;018;56;39.9;Feb.57;Újpéteritelep;2;
11412;013;64;59.9;;Újlipótváros;2;
11413;014;106;67.0;3.0;Kiszugló;3;
11414;009;100;135.0;8.0;Középső-Ferencváros - Rehabilitációs terület;4;
11415;008;105;82.9;;Rákóczi út;6;
11416;007;99;89.99;;Dohány utca;4;
11417;010;51;33.3;;Kőrösi Csoma Sándor út;2;
11418;006;36;32.9;;Rózsa utca;1;
11419;007;93;66.9;;Vörösmarty utca;2;1.0
11420;005;96;92.0;;Falk Miksa utca;3;
11421;006;61;52.9;;Külső-Terézváros;2;
11422;011;49;46.55;4.0;Budaörsi út;2;
11423;011;66;84.5;20.0;Péterhegyi út;3;
11424;009;61;44.9;;Haller utca;2;
11425;017;54;55.7;3.96;Borsó utca;2;
11426;019;60;62.74;16.14;Zrínyi utca;2;
11427;019;47;51.39;15.0;Zrínyi utca;2;
11428;019;50;48.82;24.Sept;Zrínyi utca;2;
11429;005;75;115.0;;Vigyázó Ferenc utca;1;2.0
11430;005;96;92.0;;Falk Miksa utca;3;
11431;003;69;44.35;;Óbuda-Óváros;3;
11432;011;90;107.0;25.0;Péterhegyi út 81.;4;
11433;018;70;54.0;;Újpéteritelep;3;
11434;007;66;45.9;;Külső-Erzsébetváros - Ligetváros;2;
11435;011;48;58.9;4.0;Etele út;2;
11436;005;86;155.0;;Múzeum körút;4;
11437;006;61;59.9;;Nagymező utca;2;
11438;003;69;56.9;;Lajos utca;3;
11439;009;124;79.99;2.0;Üllői út;5;1.0
11440;006;71;148.5;1.0;Belső-Terézváros;3;
11441;008;114;78.0;3.0;József körút;3;
11442;005;110;129.89;;József Attila utca;3;
11443;014;66;46.0;3.0;Adria sétány;3;1.0
11444;009;101;77.9;3.0;Nagyvárad tér;3;
11445;008;106;55.5;;Józsefváros - Corvinnegyed;3;
11446;015;105;99.9;;Szántóföld utca;4;
11447;006;80;69.9;;Rippl-Rónai utca;2;
11448;003;70;82.5;;Jablonka út;2;1.0
11449;007;57;72.35;;Kazinczy utca;2;
11450;006;114;199.06;3.0;Bajcsy-Zsilinszky út;4;
11451;007;45;35.5;;Dob utca;1;
11452;007;64;57.9;2.0;Erzsébet körút;3;
11453;019;53;53.2;;Pannónia út;1;1.0
11454;005;76;69.5;;Belváros;2;
11455;009;72;54.99;;Mester utca;2;1.0
11456;011;72;74.9;4.0;Somogyi út;2;1.0
11457;007;89;56.0;;Rottenbiller utca;3;
11458;003;97;123.5;;Mátyáshegy;3;
11459;006;51;59.9;;Izabella utca;2;
11460;011;74;114.39;59.0;Péterhegyi út;3;
11461;014;37;39.5;;Lőcsei út;1;1.0
11462;005;113;199.0;2.0;Váci utca;3;1.0
11463;008;60;70.3;7.0;Baross utca;3;
11464;019;51;50.87;26.Apr;Zrínyi utca;2;
11465;014;51;32.0;;Herminamező;2;
11466;006;150;209.0;20.0;Belső-Terézváros;3;
11467;006;60;94.62;10.0;Király utca;3;
11468;012;162;219.0;;Edvi Illés út;4;
11469;003;64;104.5;04.Oct;Kecske utca;3;
11470;003;63;102.0;9.96;Kecske utca;3;
11471;009;51;47.99;;Ráday utca 59.;2;
11472;012;97;98.0;;Kiss János altábornagy utca;3;
11473;004;53;32.9;3.0;Nyár utca;2;
11474;006;100;170.0;1.0;Andrássy út;2;
11475;002;109;98.0;;Felhévíz;3;1.0
11476;020;43;32.0;2.0;Erzsébetfalva;1;1.0
11477;016;86;76.5;10.0;Rákosszentmihály;3;
11478;012;67;59.5;4.0;Sólyom utca;2;
11479;013;76;109.9;33.62;Kucsma utca;3;
11480;013;48;59.1;11.0;Angyalföld;2;
11481;022;88;84.9;6.0;Budafok;4;
11482;014;81;77.0;;Thököly út;3;
11483;007;92;105.0;3.0;Dohány utca;3;1.0
11484;001;75;114.9;5.0;Kuny Domokos utca;2;1.0
11485;011;52;44.0;8.0;Hadak útja;2;
11486;012;71;60.0;;Krisztinaváros;3;
11487;005;62;86.5;;Múzeum körút;2;1.0
11488;002;98;275.0;94.0;Pusztaszeri út;3;
11489;005;52;47.6;;Lipótváros;2;
11490;011;110;74.9;;Sasad;3;
11491;017;58;55.9;;Koch Aladár utca;2;1.0
11492;008;132;85.0;;Kőris utca;5;
11493;019;63;58.38;7.96;Zrínyi utca;3;
11494;013;117;88.9;40.0;Angyalföld;3;
11495;007;62;58.44;;Király utca;3;
11496;022;71;47.5;9.0;Budafok;3;
11497;008;100;95.12;5.0;Kisfaludy utca;3;1.0
11498;011;60;99.9;;Kőérberek - Tóváros;3;
11499;007;104;74.9;2.0;Jósika utca;3;1.0
11500;011;67;81.9;18.0;Péterhegyi út 81.;3;
11501;014;85;86.9;8.0;Alsórákos;4;
11502;006;98;69.99;;Bajnok utca;3;
11503;008;113;67.9;;Rökk Szilárd utca;4;
11504;013;97;104.0;17.0;Angyalföld - Lőportárdűlő;4;
11505;008;113;89.0;7.0;Vas utca;4;
11506;008;99;67.0;;Józsefváros - Népszínháznegyed;4;
11507;006;109;100.9;;Nagymező utca;2;1.0
11508;001;84;79.8;11.0;Krisztinaváros - Váralja;3;
11509;005;84;99.0;;Március 15. tér;3;
11510;006;53;51.9;;Teréz körút;2;
11511;006;108;71.0;;Bajza utca;3;
11512;018;52;47.85;18.0;Ráday Gedeon utca;1;1.0
11513;003;156;232.0;64.0;Lajos utca;4;
11514;004;43;56.76;2.33;József Attila utca;2;
11515;004;65;84.43;05.May;József Attila utca;3;
11516;004;52;69.01;01.Jun;József Attila utca;2;
11517;004;83;54.0;;Fiumei út;4;
11518;018;75;53.9;;Újpéteritelep;2;1.0
11519;007;90;67.49;2.0;Hernád utca;3;
11520;008;124;84.99;;Bródy Sándor utca;3;1.0
11521;013;72;68.0;10.0;Angyalföld;2;1.0
11522;001;77;71.75;3.0;Krisztinaváros;2;
11523;003;106;164.48;01.Aug;Jablonka út;3;
11524;005;107;180.0;21.0;Zrínyi utca;4;
11525;021;38;35.5;9.62;Csepel-Szabótelep;1;1.0
11526;013;85;79.9;9.0;Szegedi út;3;
11527;004;64;50.35;5.0;Ezred utca;3;
11528;012;85;86.9;;Tóth Lőrinc utca;2;1.0
11529;011;142;259.0;46.0;Pösingermajor;4;
11530;020;87;82.0;7.0;Vízisport utca;3;
11531;013;123;122.99;13.0;Angyalföld;4;
11532;003;114;93.8;;Óbuda-Óváros;4;1.0
11533;007;50;55.0;;Rumbach Sebestyén utca;2;
11534;008;55;36.5;;Kiss József utca;1;1.0
11535;017;81;101.05;71.42;Naplás út;4;
11536;017;81;101.05;;Naplás út;4;
11537;017;69;78.98;27.0;Naplás út;3;
11538;006;134;182.55;4.0;Belső-Terézváros;3;
11539;007;64;53.5;;Damjanich utca;2;1.0
11540;008;64;41.0;;Hungária körút;3;
11541;012;47;64.89;11.0;Mártonhegy;2;
11542;005;85;69.9;;Molnár utca;3;
11543;003;80;133.0;140.0;Kaszásdűlő - Filatorigát;3;
11544;004;66;50.0;16.0;Chinoin utca;2;1.0
11545;016;56;61.1;19.Apr;Iglói utca;2;
11546;002;77;73.0;;Frankel Leó út;3;
11547;014;65;45.5;;Dózsa György út;3;
11548;014;68;43.9;;Rákosfalva - Füredi utcai lakótelep;4;
11549;008;66;37.9;;Népszínház utca;2;
11550;006;82;71.99;;Szondi utca;3;1.0
11551;008;52;42.9;;Kiss József utca;3;
11552;014;95;68.5;;Mexikói út;3;
11553;007;74;69.9;;Kertész utca;3;
11554;011;43;63.2;7.62;Kánai út;2;
11555;005;49;71.9;;Szervita tér;1;
11556;006;38;43.78;;Lovag utca;1;
11557;006;72;62.0;;Teréz körút;2;
11558;001;40;49.5;1.0;Krisztinaváros - Váralja;1;1.0
11559;009;114;62.5;;Üllői út;3;1.0
11560;013;72;54.5;;Radnóti Miklós utca;2;
11561;004;54;31.9;;Török Ignác utca;2;
11562;003;67;43.9;;Attila utca;2;
11563;009;89;69.9;;Lónyay utca;3;
11564;011;75;72.5;;Lágymányosi utca;2;
11565;005;85;103.15;;Belváros;3;
11566;011;68;59.9;6.0;Kérő utca;1;2.0
11567;009;64;79.9;3.0;Középső-Ferencváros - Rehabilitációs terület;3;
11568;003;75;112.5;20.0;Lajos utca;2;1.0
11569;008;63;32.8;;Lujza utca;3;
11570;007;93;70.2;;Marek József utca;1;2.0
11571;002;119;95.0;2.0;Szász Károly utca;3;1.0
11572;019;60;39.9;;Kosárfonó utca;3;
11573;001;60;64.5;;Bem rakpart;3;
11574;007;89;34.9;;Damjanich utca;2;
11575;006;60;69.0;;Teréz körút;5;
11576;009;90;49.9;;Gubacsi út;3;1.0
11577;012;62;49.9;;Városmajor utca;2;
11578;008;69;42.9;;Szigetvári utca;2;1.0
11579;001;140;139.9;;Logodi utca;4;
11580;011;100;149.9;80.0;Madárhegy;3;
11581;007;62;59.9;;Erzsébet körút;1;1.0
11582;003;58;72.9;6.0;Városfal utca;2;
11583;014;67;62.9;4.0;Kövér Lajos utca;3;
11584;018;65;42.5;;Tövishát utca;3;
11585;019;72;74.09;19.84;Zrínyi utca;3;
11586;019;47;45.58;02.Mar;Zrínyi utca;2;
11587;019;73;72.52;9.68;Zrínyi utca;3;
11588;019;53;50.13;1.0;Zrínyi utca;2;
11589;019;50;47.85;2.49;Zrínyi utca;2;
11590;019;48;51.77;15.47;Zrínyi utca;2;
11591;019;50;49.26;26.Apr;Zrínyi utca;2;
11592;008;50;43.9;;Kálvin tér;2;
11593;006;80;49.9;;Szondi utca;4;
11594;006;460;370.0;10.0;Belső-Terézváros;18;
11595;013;57;45.0;3.0;Tahi utca;2;1.0
11596;007;110;100.65;;Dob utca;3;
11597;018;53;27.9;4.0;Havanna utca;2;
11598;011;100;163.8;40.67;Kánai út;4;
11599;019;72;74.22;20.0;Zrínyi utca;3;
11600;014;50;43.0;;Vezér utca;2;
11601;017;69;78.98;27.0;Naplás út;3;
11602;015;43;15.5;;Rákospalota;2;
11603;004;90;65.5;20.0;Erzsébet utca 6/a;3;
11604;005;79;129.0;;Bank utca;3;
11605;006;80;69.9;;Rippl-Rónai utca;3;
11606;012;85;119.9;;Krisztinaváros - Városmajor;2;
11607;008;71;39.9;;Baross utca;3;
11608;003;135;105.9;;Csemete utca;3;
11609;006;100;59.0;;Király utca;3;
11610;008;30;29.9;;József utca;1;
11611;010;28;12.0;;Fokos utca;1;
11612;006;60;69.99;;Nagymező utca;3;
11613;005;117;114.75;2.0;Semmelweis utca;4;
11614;013;52;46.9;10.0;Angyalföld - Béke-Tatai utcai lakótelep;2;
11615;003;57;39.9;;Szentendrei út;2;
11616;013;39;36.99;;Váci út;2;
11617;014;48;33.9;4.0;Hungária körút;1;1.0
11618;013;61;54.9;;Újlipótváros;2;
11619;009;25;22.9;;Gát utca;1;
11620;008;36;33.0;;Leonardo da Vinci utca;1;
11621;018;65;54.0;18.0;Nemes utca;2;
11622;006;46;38.9;;Szobi utca;2;
11623;008;97;78.5;;Üllői út;4;
11624;005;87;83.9;;Arany János utca;3;
11625;013;140;308.0;96.0;Marina sétány;3;1.0
11626;006;115;76.5;;Székely Bertalan utca;4;
11627;007;45;41.9;;Damjanich utca;2;
11628;003;79;91.83;20.74;Pusztakúti út;3;
11629;013;23;28.9;;Újlipótváros - Cézárház;1;
11630;007;81;59.9;;Külső-Erzsébetváros - Ligetváros;3;
11631;013;45;44.9;;Balzac utca;1;1.0
11632;002;101;93.0;;Margit körút;4;
11633;020;72;44.9;4.0;Kossuthfalva;2;1.0
11634;007;57;76.06;;Kazinczy utca;2;
11635;018;23;20.9;10.0;Bercsényi Miklós utca;1;
11636;016;105;74.9;;Rákosszentmihály;3;
11637;011;81;64.9;;Kelenföld;1;1.0
11638;011;53;44.9;;Regős utca;2;
11639;006;93;64.9;;Szív utca 39/B;2;1.0
11640;005;133;230.0;;Kristóf tér;3;
11641;011;86;116.3;30.0;Madárhegy;4;
11642;009;62;66.58;9.0;Haller utca;2;
11643;013;57;36.9;3.0;Angyalföld;1;1.0
11644;013;83;84.9;;Szent István park;3;
11645;008;71;42.9;;Kun utca;2;
11646;010;57;34.9;4.0;Kőbánya - Óhegy;2;
11647;019;57;38.0;;Kós Károly tér;2;
11648;007;40;33.0;;Dohány utca;1;
11649;009;103;44.9;;Üllői út;2;4.0
11650;007;86;64.9;3.0;Hevesi Sándor tér;2;
11651;006;55;73.9;;Hajós utca;3;
11652;002;128;189.0;;Bem rakpart;2;
11653;005;61;108.0;;Egyetem tér;2;
11654;007;55;109.7;;Dob utca;3;
11655;007;174;169.0;;Király utca;5;
11656;005;170;259.0;;Szent István körút;5;
11657;006;77;94.62;;Király utca;2;
11658;013;81;61.0;3.0;Angyalföld - Béke-Tatai utcai lakótelep;2;2.0
11659;004;43;57.63;2.33;József Attila utca;2;
11660;004;65;85.45;01.Jun;József Attila utca;3;
11661;007;69;91.9;;Holló utca;2;
11662;019;80;77.93;8.51;Zrínyi utca;3;
11663;002;131;105.5;;Margit körút;3;1.0
11664;002;92;169.9;8.0;Szemlőhegy;4;
11665;006;37;55.0;;Hegedű utca;1;
11666;001;92;159.9;;Fő utca;3;1.0
11667;013;43;37.49;;Szent László út;1;
11668;008;95;64.9;;Vajda Péter utca;2;1.0
11669;007;67;63.6;5.0;Külső-Erzsébetváros - Ligetváros;2;
11670;014;131;97.0;8.0;Alsórákos;5;
11671;006;65;48.0;;Külső-Terézváros;2;
11672;007;63;78.0;;Bethlen Gábor utca;3;
11673;017;60;71.9;23.96;Borsó utca;3;
11674;013;60;45.9;;Váci út;2;
11675;013;59;69.9;2.0;Szent István park;2;
11676;005;152;167.9;;Belváros;4;
11677;006;100;72.0;;Szív utca;3;
11678;013;32;41.9;1.0;Hegedűs Gyula utca;1;
11679;005;40;55.0;;Régi posta utca;1;
11680;005;100;115.0;6.0;Belgrád rakpart;4;
11681;004;54;37.5;3.0;Nyár utca;2;
11682;005;80;99.0;;Szalay utca;3;
11683;007;83;75.0;;Alsó erdősor;3;
11684;009;76;54.9;;Márton utca;3;
11685;006;53;39.9;;Andrássy út;1;1.0
11686;008;67;37.9;;Kis Stáció utca;2;
11687;006;65;48.0;;Izabella utca;2;
11688;014;50;40.9;;Nagy Lajos király útja;2;
11689;014;135;139.9;35.0;Kalocsai utca;4;
11690;005;85;99.5;;Falk Miksa utca;2;1.0
11691;013;88;179.9;4.0;Újpesti rakpart;3;
11692;006;61;132.0;10.0;Andrássy út;2;
11693;019;50;50.7;8.41;Zrínyi utca;2;
11694;007;99;89.99;;Dohány utca;4;
11695;011;65;90.0;12.56;Kelenföld;3;
11696;008;65;42.5;;Festetics György utca;2;
11697;011;80;73.5;10.0;Bocskai út;3;
11698;012;95;109.9;;Tóth Lőrinc utca;3;
11699;013;69;69.99;;Felka utca;3;
11700;014;68;45.0;2.0;Örs vezér tere;3;
11701;008;52;45.9;;Orczy tér;2;
11702;005;120;148.42;;Falk Miksa utca;3;
11703;008;110;39.9;;Baross utca;4;
11704;013;53;61.5;24.0;Angyalföld;2;
11705;008;99;69.5;;József körút;3;
11706;013;117;95.8;;Újlipótváros;3;1.0
11707;008;111;79.99;;Salétrom utca;4;
11708;014;65;61.5;5.0;Semsey Andor utca;3;
11709;002;92;143.4;3.0;Víziváros;2;
11710;006;98;92.0;;Király utca;2;
11711;004;53;37.9;4.0;Nyár utca;2;
11712;004;53;43.9;4.0;Nyár utca;2;
11713;004;62;65.9;5.0;Újpest-Központ;3;
11714;011;148;151.5;24.0;Hérics utca;3;3.0
11715;014;115;69.0;10.0;Thököly út;3;1.0
11716;006;74;49.5;;Izabella utca;1;1.0
11717;008;52;36.9;;Százados út;1;2.0
11718;010;92;45.9;4.0;Kőbánya-Városközpont;3;
11719;017;53;56.7;3.93;Borsó utca;2;
11720;008;57;45.6;5.0;Baross utca;2;
11721;012;79;85.99;15.0;Csillebérc;2;
11722;006;100;104.9;;Belső-Terézváros;2;
11723;018;58;35.9;4.0;Dolgozó út;2;
11724;003;57;64.9;;Óbuda - Kísérleti lakótelep;2;1.0
11725;012;44;44.9;;Németvölgy;1;1.0
11726;011;92;248.0;10.0;Gellérthegy;3;
11727;008;67;35.7;;Józsefváros - Magdolnanegyed;3;
11728;012;62;49.9;;Bán utca;2;1.0
11729;013;53;44.9;;Vizafogó-lakótelep;1;
11730;011;90;92.5;4.0;Galambóc utca;4;
11731;002;56;44.95;;Margit körút;1;
11732;001;124;169.9;;Víziváros - Váralja;4;
11733;006;78;69.9;;Aradi utca;3;
11734;011;123;298.0;;Gellérthegy;5;
11735;007;58;45.0;;Wesselényi utca;2;
11736;012;117;269.0;15.0;Istenhegy;3;1.0
11737;005;96;90.0;;Kálvin tér;5;
11738;016;74;64.9;;Rákosszentmihály;2;2.0
11739;002;102;89.8;;Keleti Károly utca;3;
11740;005;81;105.0;;Hold utca;3;
11741;007;88;78.78;2.0;Károly körút;3;
11742;008;154;128.9;3.0;Bródy Sándor utca;4;
11743;006;138;210.0;23.0;Kodály körönd;3;
11744;006;73;69.9;;Kodály körönd;3;
11745;022;59;33.5;;Nagytétényi út;2;
11746;008;120;85.0;;Józsefváros - Palotanegyed;3;
11747;016;66;54.9;;Rákosszentmihály;2;
11748;006;65;63.0;;Teréz körút;3;
11749;011;66;59.9;;Bertalan Lajos utca;2;
11750;007;90;59.9;;Dembinszky utca;3;
11751;002;129;158.5;;Szemlőhegy;4;
11752;013;79;92.9;7.0;Angyalföld;4;
11753;009;54;45.0;3.0;Haller utca;2;
11754;007;63;44.0;;Peterdy utca;2;
11755;004;35;47.8;3.67;József Attila utca;1;
11756;009;65;69.9;;Lónyay utca;2;
11757;004;55;35.8;3.0;Szent Imre utca;2;
11758;006;72;70.9;;Rippl-Rónai utca;2;
11759;009;71;73.61;6.0;Haller utca;2;
11760;011;156;174.98;137.0;Rétköz utca;4;
11761;006;149;105.0;;Jókai tér;3;
11762;005;69;60.0;20.0;Lipótváros;2;
11763;009;49;29.99;;Tagló utca;2;
11764;013;70;39.9;;Szabolcs utca;3;
11765;013;53;69.0;05.Sept;Kartács utca;2;
11766;010;17;20.0;;Pongrácz út;1;
11767;018;51;36.9;;Lakatos-lakótelep;1;2.0
11768;014;68;62.99;;Istvánmező;2;
11769;003;106;74.9;12.0;Óbuda-Óváros;4;
11770;006;37;53.5;;Lovag utca;1;
11771;007;60;48.0;;Dohány utca;2;
11772;007;39;44.8;;Dob utca;2;
11773;006;90;159.0;;Paulay Ede utca;3;
11774;018;51;36.9;;Lakatos út;1;2.0
11775;010;68;40.5;3.0;Kőbánya - Újhegyi lakótelep;3;
11776;004;83;92.9;16.0;Újpest;4;
11777;002;113;258.0;25.0;Szeréna út;4;
11778;004;63;42.0;;Csokonai utca;2;1.0
11779;009;63;55.0;4.0;Haller utca;3;
11780;007;56;59.99;;Belső-Erzsébetváros;2;
11781;011;40;58.5;08.Jun;Kánai út;2;
11782;005;76;85.0;;Városház utca;2;1.0
11783;005;106;148.42;3.0;Régi posta utca;3;
11784;003;140;159.0;20.0;Táborhegy;5;
11785;009;60;70.5;9.0;Dandár utca;3;
11786;006;107;136.0;4.0;Teréz körút;4;
11787;008;60;33.9;;Népszínház utca;3;
11788;006;79;64.9;;Eötvös utca;3;
11789;008;26;35.9;;Baross tér;1;
11790;010;28;21.9;;Gyárdűlő;1;
11791;007;77;44.0;;Külső-Erzsébetváros;3;
11792;007;95;81.0;;Wesselényi utca;4;
11793;014;63;55.0;;Istvánmező;2;1.0
11794;007;87;62.0;;Rózsa utca;3;1.0
11795;013;140;319.9;100.0;Marina sétány;4;
11796;006;60;49.89;;Csengery utca;1;1.0
11797;003;34;31.0;3.0;Békásmegyeri lakótelep hegy felől;1;
11798;018;36;41.0;12.0;Újpéteritelep;2;
11799;019;73;72.67;9.0;Zrínyi utca;3;
11800;013;93;56.9;;Mura utca;2;1.0
11801;007;74;56.0;;Dohány utca;3;1.0
11802;009;68;44.52;;Szerkocsi utca;2;
11803;007;59;39.9;;Hernád utca;2;
11804;014;104;94.9;10.0;Nagyzugló;5;
11805;009;54;69.9;;Knézich utca;2;
11806;006;57;41.9;;Szondi utca;3;
11807;007;65;59.9;;Király utca;2;1.0
11808;005;67;67.9;;Belváros;2;
11809;013;75;82.9;7.0;Petneházy utca;3;
11810;008;38;31.5;;Karácsony Sándor utca;1;
11811;001;86;84.9;;Krisztinaváros;3;
11812;007;65;54.9;;Dob utca;2;2.0
11813;013;41;49.9;3.0;Szent László út;1;1.0
11814;011;76;69.0;;Karinthy Frigyes út;3;
11815;016;44;29.9;;Rákosszentmihály;2;
11816;004;85;81.35;8.0;Újpest;3;
11817;008;60;37.0;;Luther utca;2;
11818;013;60;64.9;20.0;Dévai utca;2;
11819;009;65;49.9;4.0;Márton utca;3;
11820;008;84;59.9;;József körút;3;
11821;007;132;220.0;;Külső-Erzsébetváros;4;
11822;006;68;46.4;;Király utca;5;
11823;011;105;159.9;106.5;Fehérvári út;4;
11824;012;96;67.5;;Németvölgy;3;
11825;013;49;62.5;14.0;Hegedűs Gyula utca;2;
11826;005;65;74.21;;Arany János utca;3;
11827;008;66;72.35;;Bródy Sándor utca;3;
11828;008;95;41.9;;Józsefváros - Népszínháznegyed;3;
11829;006;53;49.9;;Csengery utca;2;
11830;013;32;29.5;;Angyalföld;1;
11831;008;107;95.0;5.0;Kisfaludy utca;3;
11832;003;57;42.99;;Óbuda-Óváros;2;
11833;007;104;103.0;;Wesselényi utca;4;
11834;008;50;31.9;;Józsefváros - Magdolnanegyed;2;
11835;014;51;37.9;4.0;Fogarasi út;2;
11836;008;106;55.5;;Józsefváros - Losoncinegyed;3;
11837;013;47;42.39;3.0;Visegrádi utca;2;
11838;005;102;139.2;;Belváros;3;1.0
11839;019;89;59.9;;Kispest-Óváros;3;
11840;005;38;49.9;;Báthory utca;1;1.0
11841;019;53;39.9;4.0;Árpád utca;1;2.0
11842;001;120;159.9;;Fő utca;4;
11843;006;132;109.46;3.0;Király utca;4;
11844;005;97;150.0;;Október 6. utca;1;1.0
11845;003;52;33.9;4.0;Szindbád utca;2;
11846;009;68;67.3;4.0;Haller utca;3;
11847;004;72;82.9;20.0;Újpest;3;
11848;014;64;48.0;;Semsey Andor utca;3;1.0
11849;008;97;54.9;;Kis Stáció utca;3;
11850;009;75;57.79;;Közraktár utca;2;1.0
11851;007;55;59.37;;Akácfa utca;2;2.0
11852;006;47;61.22;;Lovag utca;2;
11853;008;41;35.9;;II. János Pál pápa tér;1;2.0
11854;014;61;66.5;9.0;Alsórákos;2;
11855;013;79;64.0;;Újlipótváros;3;
11856;007;86;57.9;;Külső-Erzsébetváros - Ligetváros;2;1.0
11857;011;86;68.9;07.Jul;Kelenföld;2;
11858;013;38;44.9;;Hegedűs Gyula utca;2;
11859;005;113;199.9;2.0;Váci utca;3;1.0
11860;004;123;98.22;16.92;Ezred utca;4;
11861;011;28;55.0;;Budafoki út;2;
11862;014;49;38.0;;Ilka utca;2;1.0
11863;008;53;51.95;7.0;Dobozi utca;2;1.0
11864;020;116;47.9;;Erzsébetfalva - Pesterzsébeti lakótelep;4;
11865;014;77;91.9;6.0;Cházár András utca;3;
11866;015;36;34.9;;Pestújhely;2;
11867;003;94;144.5;;Táborhegy - Farkastorok;3;
11868;007;31;29.9;;Belső-Erzsébetváros;1;1.0
11869;007;97;99.0;;Nagy Diófa utca;1;4.0
